word_id,english,xhosa,part_of_speech,xhosa_tone_markings,infinitive,is_plural,is_inchoative,is_informal,transitivity,followed_by,noun_class,note
1625,stretch,tweza,verb,,ukutweza,false,false,false,ambitransitive,,,
1626,drag,rhuqa,verb,,ukurhuqa,false,false,false,ambitransitive,,,
1627,grab,xhakamfula,verb,,ukuxhakamfula,false,false,false,transitive,,,
1628,forever,ngonaphakade,adverb,,,false,false,false,,,,
1629,laughter,isiqhazolo sentsini,noun,,,false,false,false,,,7,
1630,laughter,intsini,noun,,,false,false,false,,,9,
1631,sound,isandi,noun,,,false,false,false,,,7,
1632,sounds,izandi,noun,,,true,false,false,,,8,
1633,tuck,qhusheka,verb,,ukuqhusheka,false,false,false,transitive,,,
1634,sprout,ntshula,verb,,ukuntshula,false,false,false,intransitive,,,
1635,dew,umbethe,noun,,,false,false,false,,,3,
1636,burp,bhodla,verb,,ukubhodla,false,false,false,intransitive,,,
1637,escape,qhwesha,verb,,ukuqhwesha,false,false,false,intransitive,,,
1638,snail,inkumba,noun,,,false,false,false,,,9,
1639,snails,iinkumba,noun,,,true,false,false,,,10,
1640,bug,isinambuzane,noun,,,false,false,false,,,7,
1641,contributions,amagalelo,noun,,,true,false,false,,,6,
1642,whereas,kanti,conjunction,,,false,false,false,,Indicative,,
1643,bugs,izinambuzane,noun,,,true,false,false,,,8,
1644,bruises,imigruzuko,noun,,,true,false,false,,,4,
1645,bruise,umgruzuko,noun,,,false,false,false,,,3,
1646,slip,tyiblika,verb,,ukutyibilika,false,false,false,intransitive,,,
1647,beat,ngongoza,verb,,ukungongoza,false,false,false,intransitive,,,Refers to the beating of a heart.
1648,shake,ngcangcazela,verb,,ukungcangcazela,false,false,false,intransitive,,,
1649,magic,umlingo,noun,,,false,false,false,,,3,
1650,habit,isiqhelo,noun,,,false,false,false,,,7,
1651,crawl,rhubuluza,verb,,ukurhubuluza,false,false,false,intransitive,,,
1652,convenience store,ivenkile elunqile,noun,,,false,false,false,,,9,
1653,sadness,ubuhlungu,noun,,,false,false,false,,,14,
1654,become anxious,kuxhalaba,verb,,ukuxhalaba,false,true,false,intransitive,,,
1655,moth,ivivingane,noun,,,false,false,false,,,5,
1656,moths,amavivingane,noun,,,true,false,false,,,6,
1657,traffic,ingxinano,noun,,,false,false,false,,,9,
1658,mud,udaka,noun,,,false,false,false,,,11,
1659,habits,iziqhelo,noun,,,true,false,false,,,8,
1660,surround,ngqonga,verb,,ukungqonga,false,false,false,ambitransitive,,,
1661,slime,udaka,noun,,,false,false,false,,,11,
1662,crowd,ngqonga,verb,,ukungqonga,false,false,false,ambitransitive,,,
1663,become irritated,caphuka,verb,,ukucaphuka,false,true,false,intransitive,,,
1664,irritate,caphukisa,verb,,ukucaphukisa,false,false,false,transitive,,,
1665,slice,isilayi,noun,,,false,false,false,,,7,
1666,slices,izilayi,noun,,,true,false,false,,,8,
1667,judge,gweba,verb,,ukugweba,false,false,false,ambitransitive,,,
1668,rolling,qengqeleka,verb,,ukuqengqeleka,false,false,false,ambitransitive,,,
1669,operate,tyanda,verb,,ukutyanda,false,false,false,transitive,,,
1670,additive inverse,umguqulelwa wesongezo,noun,,,false,false,false,,,3,
1671,abscissa,i-abscissa,noun,,,false,false,false,,,9,
1672,absolute frequency,ukuphinda-phinda okupheleleyo,noun,,,false,false,false,,,15,
1673,absolute value,ixabiso elipheleleyo,noun,,,false,false,false,,,5,
1674,accuracy,ukuchaneka,noun,,,false,false,false,,,15,
1675,acute angle,i-engile ebazileyo,noun,,,false,false,false,,,9,
1676,addition,udibaniso,noun,,,false,false,false,,,11,
1677,additive,isongezo,noun,,,false,false,false,,,7,
1678,algebra,i-aljibra,noun,,,false,false,false,,,9,
1679,algebraic expression,imbonakalo ye-aljibra,noun,,,false,false,false,,,9,
1680,algebra of regression,ukubuyumva kwe-aljibra,noun,,,false,false,false,,,15,
1681,angle,i-engile,noun,,,false,false,false,,,9,
1682,approximation,ukusondeza,noun,,,false,false,false,,,15,
1683,area,i-eriya,noun,,,false,false,false,,,9,
1684,arithmetic mean,umndilili wezibalo,noun,,,false,false,false,,,3,
1685,association,unxulumano,noun,,,false,false,false,,,11,
1686,associative property,uphawu olunxulumanisayo,noun,,,false,false,false,,,11,
1687,asymptote,i-asymptote,noun,,,false,false,false,,,9,
1688,average,umndilili,noun,,,false,false,false,,,3,
1689,axis,umgca ohamba embindini,noun,,,false,false,false,,,3,
1690,axes,imigca ehamba embindini,noun,,,false,false,false,,,4,
1691,bar chart,itshati yezitena,noun,,,false,false,false,,,9,
1692,bar graph,igrafu yezitena,noun,,,false,false,false,,,9,
1693,base,isisekelo,noun,,,false,false,false,,,7,
1694,baseline,umgca wentsusa,noun,,,false,false,false,,,3,
1695,bias,ukuthambekela bucala,noun,,,false,false,false,,,15,
1696,binomial,amagama amabini,noun,,,false,false,false,,,6,
1697,binomial approximation,ukusondeza amagama amabini,noun,,,false,false,false,,,15,
1698,binomial coeffecient,inani elandisayo lamagama amabini,noun,,,false,false,false,,,5,
1699,binomial distribution,usasazo lwamagama amabini,noun,,,false,false,false,,,11,
1700,binomial process,inkqubo yamagama amabini,noun,,,false,false,false,,,9,
1701,binomial theorem,imbonakalo engqinelwa zizizathu yamagama amabini,noun,,,false,false,false,,,9,
1702,bivariate,ubuninzi obutshintsha kabini,noun,,,false,false,false,,,14,
1703,cartesian coordinates,izilungelelanisi ze-cartesian,noun,,,false,false,false,,,8,
1704,cartesian plane,isityaba se-Cartesian,noun,,,false,false,false,,,7,
1705,case,isehlo,noun,,,false,false,false,,,7,
1706,categorical data,i-data ngokodidi,noun,,,false,false,false,,,9,
1707,subject,umlingwa,noun,,,false,false,false,,,1,
1708,straight angle,i-engile engqalileyo,noun,,,false,false,false,,,9,
1709,product,isiphumo sophindaphindo,noun,,,false,false,false,,,7,
1710,Proportion,ulwalamano,noun,,,false,false,false,,,11,
1711,quadrant,ikota yesangqa,noun,,,false,false,false,,,9,
1712,Ray,Umtha,noun,,,false,false,false,,,3,
1713,Real Numbers,Amanani Wonkwenyani,noun,,,false,false,false,,,6,
1714,reduced form,imo enciphisiweyo,noun,,,false,false,false,,,9,
1715,Relation,Unxulumano,noun,,,false,false,false,,,11,
1716,Residual,Intsalela,noun,,,false,false,false,,,9,
1717,Sample,Isampuli,noun,,,false,false,false,,,9,
1718,set,iseti,noun,,,false,false,false,,,9,
1719,Reading,Ukufunda,verb,,Read,false,false,false,ambitransitive,,,
1720,sample maximum,eyona sampuli inkulu,noun,,,false,false,false,,,9,
1721,census,ubalo lwabantu,noun,,,false,false,false,,,11,
1722,central limit theorem,itheyoram yomda osembindini,noun,,,false,false,false,,,9,
1723,chord,umgca ocanda isangqa,noun,,,false,false,false,,,3,
1724,circle interior,umphakathi wesangqa,noun,,,false,false,false,,,3,
1725,circumference ,ubude besazinge,noun,,,false,false,false,,,14,
1726,class,udidi,noun,,,false,false,false,,,11,
1727,class frequency,ukuphinda-phinda kodidi,noun,,,false,false,false,,,15,
1728,class interval,isithuba sodidi,noun,,,false,false,false,,,7,
1729,coefficient,inani elandisayo,noun,,,false,false,false,,,5,
1730,coefficient of correlation,inani elandisayo lonxulumano,noun,,,false,false,false,,,5,
1731,coefficient of determination,inani elandisayo lokumisela,noun,,,false,false,false,,,5,
1732,coefficient of variation,inani elandisayo lotshintsho,noun,,,false,false,false,,,5,
1733,common logarithm,ilogaridhimu eqhelekileyo,noun,,,false,false,false,,,9,
1734,commutative property,uphawu lolungelelwano,noun,,,false,false,false,,,11,
1735,complement of a set,isongezo sokuzalisa sesethi,noun,,,false,false,false,,,7,
1736,complementary angles,ii-engile zesongezo sokuzalisa,noun,,,false,false,false,,,10,
1737,complex fraction,iqhezu elixananazileyo,noun,,,false,false,false,,,5,
1738,complex fraction,iqhekeza elintsokothileyo,noun,,,false,false,false,,,5,
1739,composite number,inani elidityanisiweyo,noun,,,false,false,false,,,5,
1740,compute,thelekela,verb,,ukuthelekela,false,false,false,ambitransitive,,,
1741,conditional equation,i-ikhweyizhini yoxhomekeko,noun,,,false,false,false,,,9,
1742,confidence interval,isithuba sentembeko,noun,,,false,false,false,,,7,
1743,confidence interval of the mean,isithuba sentembeko somndilili,noun,,,false,false,false,,,7,
1744,confidence interval for the proportion ,isithuba sentembeko solwalamano,noun,,,false,false,false,,,7,
1745,confidence level,umgangatho wentembeko,noun,,,false,false,false,,,3,
1746,confidence limits ,imida yentembeko,noun,,,false,false,false,,,4,
1747,consistent equation system,inkqubo engaguquguqukiyo ye-ikhweyizhini,noun,,,false,false,false,,,9,
1748,constant,engaguqukiyo,relative,,,false,false,false,,,,
1749,construct,akha,verb,,ukwakha,false,false,false,ambitransitive,,,
1750,contingency table,uluhlu lwento enokwenzeka,noun,,,false,false,false,,,11,
1751,continuous ,qhubekayo,relative,,,false,false,false,,,,
1752,continuous data,i-data eqhubekayo,noun,,,false,false,false,,,9,
1753,contradiction,impikiswano,noun,,,false,false,false,,,9,
1754,coordinate ,isilungelelanisi,noun,,,false,false,false,,,7,
1755,correlation,unxulumano,noun,,,false,false,false,,,11,
1756,coordinates,izilungelelanisi,noun,,,true,false,false,,,8,
1757,coordinate plane,isilungelelanisi sesityaba,noun,,,false,false,false,,,7,
1758,coordinate system,inkqubo yesilungelelanisi,noun,,,false,false,false,,,9,
1759,correlation coefficient ,unxulumano lwenani elandisayo,noun,,,false,false,false,,,11,
1760,counting numbers,amanani wokubala,noun,,,false,false,false,,,6,
1761,critical region,ummandla obalulekileyo,noun,,,false,false,false,,,3,
1762,factor,ifektha,noun,,,false,false,false,,,9,
1763,factoring,ukwenza ifektha,verb,,to factoring/factorise,false,true,false,transitive,,,
1764,finite,Enesiphelo,relative,,,false,false,false,,,,
1765,first degree equation,I-ikhweyizhini yeqondo lokuqala,noun,,,false,false,false,,,9,
1766,Five-number summary,Isishwankathelo samanani amahlanu,noun,,,false,false,false,,,7,
1767,Formula,Ifomula/amagama asetyenziswa qho,noun,,,false,false,false,,,9,
1768,formulae,iiformula,noun,,,true,false,false,,,10,
1769,frequency,ubuninzi bokwenzeka,noun,,,false,false,false,,,14,
1770,frequency distribution,Usasazo lophindaphindo lokwenzeka,noun,,,false,false,false,,,11,
1771,function,umsebenzi,noun,,,false,false,false,,,3,
1772,Geometric distribution,Usasazo lwejometri,noun,,,false,false,false,,,11,
1773,Graph,Igrafu,noun,,,false,false,false,,,9,
1774,Growth curve,Ukukhula kwegophe,noun,,,false,false,false,,,15,
1775,Hexagon,Unxantathu ovalekileyo,noun,,,false,false,false,,,11,
1776,histogram,itshathi yamaxande,noun,,,false,false,false,,,9,
1777,Horizontal line,Umgca onqamlezileyo,noun,,,false,false,false,,,3,
1778,Hypotenuse,Icala elide lonxantathu,noun,,,false,false,false,,,5,
1779,hypothesis,ingcinga ethathwa njengenyani,noun,,,false,false,false,,,9,
1780,Radical,Ingcambu,noun,,,false,false,false,,,9,
1781,Hypergeometric distribution,Usasazo olukhulu lwejometri,noun,,,false,false,false,,,11,
1782,Radical Expression,Imbonakalo equlethe ingcambu,noun,,,false,false,false,,,9,
1783,Radical Sign,Uphawu lwengcambu,noun,,,false,false,false,,,11,
1784,Rank,Indawo,noun,,,false,false,false,,,9,
1785,Ratio,Umlinganiselo,noun,,,false,false,false,,,3,
1786,Rational Numbers,Amanani anengqiqo,noun,,,false,false,false,,,6,
1787,Rationalise ,qiqa,verb,,ukuqiqa,false,false,false,ambitransitive,,,
1788,Range,Uluhlu,noun,,,false,false,false,,,11,
1789,Randomly,Ngokungenamkhethe,adverb,,,false,false,false,,,,
1790,Random Sample,Isampuli engenamkhethe,noun,,,false,false,false,,,9,
1791,Random,Nakanjani,adverb,,,false,false,false,,,,
1792,Quadrat,isahlulo esibandakanya isikwere,noun,,,false,false,false,,,7,
1793,Qualitative Data,Idatha yobuninzi,noun,,,false,false,false,,,9,
1794,Quantity,Ubungakanani,noun,,,false,false,false,,,14,
1795,Quota Sampling,Ukuthatha isampuli yesabelo,noun,,,false,false,false,,,15,
1796,Pythagorean theorem,Itheyorem kaPythagoras,noun,,,false,false,false,,,9,
1797,Quadratic Equation,I-ikhweyizhini ebandakanya isangqa,noun,,,false,false,false,,,9,
1798,Quadrilateral,isazobe ezinamacala amane,noun,,,false,false,false,,,7,
1799,Qualitative variable,Into etshintshayo yobulunga,noun,,,false,false,false,,,9,
1800,Quotient,Isiphumo Solwahlulohlulo,noun,,,false,false,false,,,7,
1801,Radicant,Umgama ukusuka kwincam yesangqa ukuya embindini,noun,,,false,false,false,,,3,
1802,Radius,Ireyidiyasi,noun,,,false,false,false,,,9,
1803,Random Experiment,Umfuniselo Ongenamkhethe,noun,,,false,false,false,,,1,
1804,Reciprocal,Ukufana macala,noun,,,false,false,false,,,15,
1805,Regression,Ukubuyumva,noun,,,false,false,false,,,15,
1806,become hurt,khathazeka,noun,,,false,false,false,,,15,
1807,Ordinate,Umgca osisilungelelanisi,noun,,,false,false,false,,,3,
1808,ordered pair,isibini esihleliweyo,noun,,,false,false,false,,,7,
1809,one-to-one function,umsebenzi wamaxabiso afanayo,noun,,,false,false,false,,,3,
1810,One-sided alternative,Isichasi secala elinye,noun,,,false,false,false,,,7,
1811,zero exponent,inani lokuziphindaphinda lika-zero,noun,,,false,false,false,,,5,
1812,Y-intercepts,izithinteli zika-Y,noun,,,true,false,false,,,8,
1813,Y- Coordinates,Ulungelelwano luka-y,noun,,,false,false,false,,,11,
1814,Variability,Ukutshintsheka,noun,,,false,false,false,,,15,
1815,variable,tshintshayo,relative,,,false,false,false,,,,
1816,Y-Axis,i-eksi ka y,noun,,,false,false,false,,,9,
1817,X- Interceptors ,Izithinteli zika- X,noun,,,false,false,false,,,8,
1818,X- Coordinate,Ulungelelwano luka-x,noun,,,false,false,false,,,11,
1819,X- Axis,i-Eksi ka-X,noun,,,false,false,false,,,9,
1820,whole numbers,Amanani apheleleyo,noun,,,false,false,false,,,6,
1821,volume,umthamo,noun,,,false,false,false,,,3,Amount or quantity.
1822,Vertical line,Umgca othe Nkqo,noun,,,false,false,false,,,3,
1823,vertex,incam,noun,,,false,false,false,,,9,
1824,Venn Diagram,Isazobe se-venn,noun,,,false,false,false,,,7,
1825,Vector,Ubuninzi obunobukhulu nembombo,noun,,,false,false,false,,,14,
1826,Variation,ukutshintshatshintsha,noun,,,false,false,false,,,15,
1827,Varience,Ukwahluka,noun,,,false,false,false,,,15,
1828,Upper Quartile,Isine esingaphezulu,noun,,,false,false,false,,,7,
1829,Universal set,iseti jikelele,noun,,,false,false,false,,,9,
1830,union,umanyano,noun,,,false,false,false,,,3,
1831,Unconditional probability,Okunekwenzeka okungathandabuzekiyo,relative,,,false,false,false,,,,
1832,Type II error,Imposiso yohlobo lwesi II,noun,,,false,false,false,,,9,
1833,Type I error,Imposiso yohlobo loku I,noun,,,false,false,false,,,9,
1834,True Value,Ixabiso lokwenene,noun,,,false,false,false,,,5,
1835,True mean,Umndilili wokwenene,noun,,,false,false,false,,,3,
1836,Triangle,Unxantathu,noun,,,false,false,false,,,1a,
1837,Trial,Ulingo,noun,,,false,false,false,,,11,stats
1838,Trapezoid,Itraphizoyidi,noun,,,false,false,false,,,9,
1839,Transversal,Nqamlezayo,relative,,,false,false,false,,,,
1840,Transformation to normality,Inguqu yokuya kwisiqhelo,noun,,,false,false,false,,,9,
1841,Transformation to linearity,Inguqu ukuya kumgca,noun,,,false,false,false,,,9,
1842,Transformation,Inguqu,noun,,,false,false,false,,,9,
1843,total variability,itotali yokutshintsha,noun,,,false,false,false,,,9,
1844,total probability,itotali yokunokwenzeka,noun,,,false,false,false,,,9,
1845,Therorem,Itheyorem,noun,,,false,false,false,,,9,
1846,test statistics,uvavanyo lwenkcukacha manani,noun,,,false,false,false,,,11,
1847,Term,Igama,noun,,,false,false,false,,,5,
1848,Tangent,Ithanjenti,noun,,,false,false,false,,,9,
1849,system of equations,inkqubo yee- ikhweyijini,noun,,,false,false,false,,,9,
1850,Symmetric distribution,Usasazo lokulingana macala,noun,,,false,false,false,,,11,
1851,Symmetrical,ngokulingana macala,relative,,,false,false,false,,,,
1852,Symmetric,Ulingano macala,noun,,,false,false,false,,,11,
1853,survey,uphando,noun,,,false,false,false,,,11,
1854,Supplementary  angles,ii-Engile zesongezo,noun,,,false,false,false,,,10,
1855,Summation,Ukudibanisa,noun,,,false,false,false,,,15,
1856,sum,isiphumo sokudibanisa,noun,,,false,false,false,,,7,
1857,Subtraction,Uthabatho,noun,,,false,false,false,,,11,
1858,subtract,thabatha,verb,,ukuthabatha,false,false,false,transitive,,,
1859,Substitution,Ubambelo,noun,,,false,false,false,,,14,
1860,subset,isetana kwiseti,noun,,,false,false,false,,,9,
1861,Subjective Probability,Okunekwenzeka ngokokwakho,relative,,,false,false,false,,,,
1862,Stratified sampling,Ukuthatha isampuli ngemigangatho,noun,,,false,false,false,,,15,
1863,stem-and-leaf plot,uyilo yesiqu negqabi,noun,,,false,false,false,,,11,
1864,stem-and-leaf diagram,umzobo wesiqu negqabi,noun,,,false,false,false,,,3,
1865,statically significant,ebalulekileyo ngokwenkcukacha manani,relative,,,false,false,false,,,,
1866,statistics,iinkcukacha manani,noun,,,true,false,false,,,10,
1867,statistical methods,Iindlela zenkcukacha manani,noun,,,true,false,false,,,10,
1868,statistic,inkcukacha manani,noun,,,false,false,false,,,9,
1869,standard notation,ubhalo lwamanani olusemgangathweni,noun,,,false,false,false,,,11,
1870,standard normal distribution,Usasazo lwesiqhelo olusemgangathweni,noun,,,false,false,false,,,11,
1871,standard deviation,uphambuko olusemgangathweni,noun,,,false,false,false,,,11,
1872,Square root,Isikweruthi,noun,,,false,false,false,,,7,
1873,Spatial sampling,ukuthatha isampuli yendawo,noun,,,false,false,false,,,15,
1874,Solution,Isisombululo,noun,,,false,false,false,,,7,
1875,Slope-intercept form,Imo yokuthintela ithambeka,noun,,,false,false,false,,,9,
1876,slope,Ithambeka,noun,,,false,false,false,,,5,
1877,Skewness,Ubugoso,noun,,,false,false,false,,,14,
1878,simple regression,ukubuya umva okulula,noun,,,false,false,false,,,15,
1879,simple random sample,Isampuli elula engenamkhethe,noun,,,false,false,false,,,9,
1880,simple linear regression,umgca olula wokubuya umva,noun,,,false,false,false,,,3,
1881,significant,balulekileyo,relative,,,false,false,false,,,,
1882,significance test,uvavanyo lokubaluleka,noun,,,false,false,false,,,11,
1883,significance level,umgangatho wokubaluleka,noun,,,false,false,false,,,3,
1884,signed number,inani elityikityiweyo,noun,,,false,false,false,,,5,
1885,Set theory,Ithiyori yeseti,noun,,,false,false,false,,,9,
1886,Secant,Umgca ogqitha kwiincam ezimbini zesangqa,noun,,,false,false,false,,,3,
1887,scientific notation,ubhalo lwamanani lwenzululwazi,noun,,,false,false,false,,,11,
1888,scatter plot,uyilo lokusasazeka,noun,,,false,false,false,,,11,
1889,scattergram,umzobo wokusasaza,noun,,,false,false,false,,,3,
1890,Scalene triangle,unxantathu onamacala alinganayo,noun,,,false,false,false,,,1a,
1891,sampling without replacement,ukuthatha isampuli ngaphandle kokuthathela indawo,noun,,,false,false,false,,,15,
1892,sampling with replacement,ukuthatha isampuli ngokuthathela indawo,noun,,,false,false,false,,,15,
1893,sampling variability,ukutshintsha kwesampuli,noun,,,false,false,false,,,15,
1894,sampling distribution,usasazo lokuthatha isampuli,noun,,,false,false,false,,,11,
1895,sampling,ukuthatha isampuli,noun,,,false,false,false,,,15,
1896,sample standard deviation,ukuphambuka komgangatho wesampuli,noun,,,false,false,false,,,15,
1897,sample variance,ukungavani kwesampuli,noun,,,false,false,false,,,15,
1898,sample survey,uphando lwesampuli,noun,,,false,false,false,,,11,
1899,sample space,isithuba sesampuli,noun,,,false,false,false,,,7,
1900,sample size,ubukhulu besampuli,noun,,,false,false,false,,,14,
1901,sample mean,umndilili wesampuli,noun,,,false,false,false,,,3,
1902,root sign,uphawu lwengcambu,noun,,,false,false,false,,,11,
1903,Sample correlation coefficient,Inani elandisayo lesampulu yonxulumano,noun,,,false,false,false,,,5,
1904,Right-angled triangle,Unxantathu olidolo,noun,,,false,false,false,,,1a,
1905,right angle,unxantathu olidolo,noun,,,false,false,false,,,1a,
1906,Observations,iingqwalaselo,noun,,,true,false,false,,,10,
1907,Obtuse angle,I-engile evulekileyo,noun,,,false,false,false,,,9,
1908,Natural numbers,Amanani endalo,noun,,,true,false,false,,,6,
1909,Negative binomial distribution,Usasazo lwamanani amabini angaphantsi koziro,noun,,,false,false,false,,,11,
1910,Negative binomial theorem,Itheyorem yamanani amabini angaphantsi koziro,noun,,,false,false,false,,,9,
1911,Normal approximation,Usondezo oluqhelekileyo,noun,,,false,false,false,,,11,
1912,Normal distribution,Usasazo oluqhelekileyo,noun,,,false,false,false,,,11,
1913,origin,intsusa,noun,,,false,false,false,,,9,
1914,Outlying values,Amaxabiso akude nombindi,noun,,,true,false,false,,,6,
1915,Outlier,Into ekude nombindi,noun,,,false,false,false,,,9,
1916,parabola,iparabola,noun,,,false,false,false,,,9,
1917,Parallel lines,Imigca enxuseneyo,noun,,,true,false,false,,,4,
1918,Parallelogram,Ipharalelogramu,noun,,,false,false,false,,,9,
1919,Parameter,Ubuninzi obungatshintshiyo,noun,,,false,false,false,,,14,
1920,peak,incopho,noun,,,false,false,false,,,9,
1921,Outcome,Isiphumo,noun,,,false,false,false,,,7,
1922,pentagon,unxa-ntlanu,noun,,,false,false,false,,,1a,
1923,Percent,Ipesenti,noun,,,false,false,false,,,9,
1924,Percentage,Ipesenteji,noun,,,false,false,false,,,9,
1925,Odd number,Inani elingumnqakathi,noun,,,false,false,false,,,9,
1926,Normal equation,I-ikhweyizhini eqhelekileyo,noun,,,false,false,false,,,9,
1927,Normal curve,Igophe eliqhelekileyo,noun,,,false,false,false,,,5,
1928,Notation,Ubhalo lwamanani,noun,,,false,false,false,,,11,
1929,null set,isethi enguziro,noun,,,false,false,false,,,9,
1930,null hypothesis,ingcinga ethatha njengenyani enguziro,noun,,,false,false,false,,,9,
1931,numerator,inyumereyitha,noun,,,false,false,false,,,9,
1932,Numerical coefficient,Eyenani elandisayo,relative,,,false,false,false,,,,
1933,Numerical value,Ixabiso lenani,noun,,,false,false,false,,,5,
1934,Observed value,Ixabiso eliqwalaselweyo,noun,,,false,false,false,,,5,
1935,Observed range,Uluhlu oluqwalaselweyo,noun,,,false,false,false,,,11,
1936,Observed number,Inani eliqwalaselweyo,noun,,,false,false,false,,,9,
1937,Observed frequencies,Ubuninzi obuqwalaselweyo,noun,,,false,false,false,,,14,
1938,Percentile,Ixabiso elitshintshayo lokwahlula abemi ngama-100,noun,,,false,false,false,,,5,
1939,Perfect square,Isikwere esifezekileyo,relative,,,false,false,false,,,,
1940,Permutation,Inguquko,noun,,,false,false,false,,,9,
1941,Perpendicular lines,Imigca ethe nkqo,noun,,,true,false,false,,,4,
1942,Pie chart,Itshathi esisangqa,noun,,,false,false,false,,,9,
1943,Place value,Ixabiso lendawo,noun,,,false,false,false,,,5,
1944,Residual standard deviation,ukuphambuka komgangatho wentsalela,noun,,,false,false,false,,,15,
1945,representative sample,isampuli yommeli,noun,,,false,false,false,,,9,
1946,relative frequency,ubuninzi bokwenzeka obuthelekisiweyo,noun,,,false,false,false,,,14,
1947,rejection region,ummandla wokulahla,noun,,,false,false,false,,,3,
1948,regression model,umzekelo wokubuya umva,noun,,,false,false,false,,,3,
1949,regression line,Umgca wokubuya umva,noun,,,false,false,false,,,3,
1950,regression equation,I-ikhweyizhini yokubuyumva,noun,,,false,false,false,,,9,
1951,Regression coefficient,inani elandisayo lokubuyumva,noun,,,false,false,false,,,5,
1952,Regression analysis,uhlalutyo lobuyumva,noun,,,false,false,false,,,11,
1953,Randomly selected,khethwe ngokungenamkhethe,relative,,,false,false,false,,,,
1954,hypothesis test,uvavanyo lwengcinga ethathwa njengenyani,noun,,,false,false,false,,,11,
1955,Random variable,into etshintsha nakanjani,noun,,,false,false,false,,,9,
1956,Quartile,Naliphi lamaxabiso amane elahlula abemi ukuba ngamaqela amane alinganayo,noun,,,false,false,false,,,5,
1957,hypothesis testing,ukuvavanya ingcinga ethathwa njengenyani,noun,,,false,false,false,,,15,
1958,imaginary number,inani elisengqondweni,noun,,,false,false,false,,,5,
1959,identity,isaziso,noun,,,false,false,false,,,7,
1961,Number,Inombolo,noun,,,false,false,false,,,9,
1962,improper fraction ,Iqhezu elinentloko enkulu,noun,,,false,false,false,,,5,
1963,Inconsistent,Engangqinelaniyo,relative,,,false,false,false,,,,
1965,be independent,zimela,verb,,ukuzimela,false,false,false,intransitive,,,
1966,Independent events ,iziganeko ezizimeleyo,noun,,,true,false,false,,,8,
1967,Independent Event,isiganeko esizimeleyo,noun,,,false,false,false,,,7,
1968,Independent variables,Izinto ezitshintshayo ezizimeleyo,noun,,,false,false,false,,,8,
1969,inequality,ukungalingani,noun,,,false,false,false,,,15,
1970,integer,i-inteja,noun,,,false,false,false,,,5,
1971,Integral,Efunekayo,relative,,,false,false,false,,,,
1972,Integrand ,Into efunekayo,noun,,,false,false,false,,,9,
1973,intercept method,indlela yokuthintela,noun,,,false,false,false,,,9,
1974,Interquartile range,Uluhlu lwezahlulo ezine,noun,,,false,false,false,,,11,
1975,Intersection,Ukunqumlana/ ukunqamleza,noun,,,false,false,false,,,15,
1976,Inverse,Umguqulelwa,noun,,,false,false,false,,,3,
1977,Inverse proportion,Ulwalamano lokuguqulela,noun,,,false,false,false,,,11,
1978,interval,isithuba,noun,,,false,false,false,,,7,
1979,Irrational numbers,Amanani angenangqiqo,noun,,,false,false,false,,,6,
1980,Isosceles triangle,Unxantathu onamacala amabini alinganayo,noun,,,false,false,false,,,1a,
1981,Joint variation,Ukudibana kwezinto ezitshintshayo,noun,,,false,false,false,,,15,
1982,Least common multiple,Esona siphindwa siphantsi siqhelekileyo,relative,,,false,false,false,,,,
1983,Least Squares,Ezona zikwere ziphantsi,noun,,,false,false,false,,,8,
1984,Legs,Amacala onxantathu olidolo /i-engile elidolo,noun,,,false,false,false,,,6,
1986,Like Terms,amagama afanayo,noun,,,false,false,false,,,6,
1987,Linear equation,I-ikhweyizhini yomgca,noun,,,false,false,false,,,9,
1988,Linear function,Umsebenzi womgca,noun,,,false,false,false,,,3,
1989,Linear regression,Ukubuyumva komgca,noun,,,false,false,false,,,15,
1990,Literal equation,I-ikhweyizhini eneentlobontlobo zamalungu,noun,,,false,false,false,,,9,
1991,Logarithm,ilogaridhimu,noun,,,false,false,false,,,9,
1992,Logarithmic transformation,Inguqu yelogaridhimu,noun,,,false,false,false,,,9,
1993,Logistic curve,Igophe lobuchule,noun,,,false,false,false,,,5,
1994,Logistic growth curve,Ukukhula kwegophe lobuchule,noun,,,false,false,false,,,15,
1995,Lower quartile,Isine esiphantsi,noun,,,false,false,false,,,7,
1996,lowest terms,awona magama aphantsi,noun,,,false,false,false,,,6,
1997,Mathematical model,Umzekelo wemathematika,noun,,,false,false,false,,,3,
1998,matrix,isakhelo,noun,,,false,false,false,,,7,
1999,Matrix algebra,isakhelo sealijibra,noun,,,false,false,false,,,7,
2000,mean,iavereji,noun,,,false,false,false,,,9,
2001,Mean diameter,umndilili wedayamitha,noun,,,false,false,false,,,3,
2002,mean mass,umndilili wobunzima,noun,,,false,false,false,,,3,
2003,measure,umlinganiso,noun,,,false,false,false,,,3,
2004,Plane,Isityaba,noun,,,false,false,false,,,7,
2005,point,ipoyinti,noun,,,false,false,false,,,9,
2006,Poisson distribution,Usasazo lwePoisson,noun,,,false,false,false,,,11,
2007,Poisson process,Inkqubo ye-Poisson,noun,,,false,false,false,,,9,
2008,Poisson random variable,Utshintsho nakanjani lwePoisson ,noun,,,false,false,false,,,11,
2009,polygon,unxaninzi,noun,,,false,false,false,,,1a,
2010,Polynomial,Enamani amaninzi e-aljibra,relative,,,false,false,false,,,,
